timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
26905921,0.711405,0.0229155,-0.026398,0.701912,1.80345,0.768801,10.0114
26918113,0.711197,0.0187692,-0.0244336,0.702318,-0.948428,0.282612,10.4425
26939921,0.710871,0.0183979,-0.0240086,0.702672,0.244292,0.00718506,9.36712
26961921,0.710266,0.0230092,-0.0207064,0.703252,-0.57241,-0.0838257,12.2747
26974109,0.710451,0.0204192,-0.0215501,0.70312,-1.66454,0.483794,10.5407
26995921,0.710031,0.0196218,-0.0216637,0.703563,-0.778381,0.205972,7.98998
27008129,0.709088,0.0241341,-0.0196951,0.704432,0.232317,0.62031,11.2736
27029921,0.709348,0.021541,-0.0221548,0.704181,0.981958,1.18074,12.8135
27042109,0.709237,0.0188663,-0.0228667,0.704347,-0.0814307,-1.0586,9.67368
27064922,0.708589,0.0202079,-0.0209992,0.70502,-0.249082,-0.58199,8.40192
27077108,0.707657,0.0243514,-0.0183991,0.705896,1.62622,0.876577,11.9897
27098921,0.707537,0.0218195,-0.0193393,0.706075,-1.24302,0.560435,11.9585
27111111,0.707204,0.0181123,-0.0184863,0.706535,-0.280217,-0.524509,8.11931
27132946,0.706177,0.0316868,-0.0170622,0.70712,0.859812,-0.979563,10.4952
27145108,0.705449,0.0304437,-0.0175307,0.707889,-2.19144,2.01421,14.5883
27166922,0.705457,0.0259813,-0.0246984,0.707846,1.99266,-0.543669,9.51561
27179407,0.704158,0.0338385,-0.0232933,0.708854,0.6251,-0.574805,6.8763
27202921,0.703861,0.0334553,-0.0233923,0.709164,-0.696951,3.01054,15.9247
27215107,0.703625,0.0303787,-0.0331841,0.709146,0.112566,-0.325723,9.08211
27236921,0.702814,0.0301561,-0.0300725,0.710097,-0.517324,-1.0562,7.1158
27249108,0.701512,0.0324179,-0.022648,0.71156,0.677791,2.24174,17.2587
27270922,0.701543,0.0327482,-0.0315803,0.711174,-0.155676,1.14242,10.488
27292921,0.701436,0.0292417,-0.0296751,0.711514,-0.61073,0.131726,6.86911
