timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
16467375,0.140615,0.0681769,0.00958738,14.85,21.75,58.2,-0.450264,0.31734,10.2562
16490209,0.18003,0.0319579,-0.0127832,14.7,19.35,57.3,-0.613125,0.405956,10.1053
16503378,0.149137,0.0681769,-0.00213053,14.7,21.6,56.7,-0.344883,0.599952,10.2514
16526203,0.20027,0.00745685,-0.00213053,14.7,21.6,57,-0.0119751,0.473016,10.1364
16539380,0.218379,0.0394148,-0.00319579,14.7,21.9,57.75,-0.117356,0.496967,10.2107
16562203,0.24075,0.0149137,-0.0181095,13.5,21.75,57.15,-0.426313,0.525707,10.0933
16574376,0.26099,0.0266316,-0.0330232,14.4,23.1,56.25,-0.354463,0.609532,10.0861
16597217,0.314253,0.052198,-0.0319579,15.45,21.6,56.25,-0.134121,0.484991,10.1125
16610378,0.44528,0.0820254,-0.0138484,14.85,22.2,57.15,-0.201182,0.338895,9.88256
16623373,0.642354,0.122505,-0.00852211,13.65,23.1,57.75,-0.0359253,0.841849,10.3376
16646203,0.752077,0.246076,-0.0213053,14.7,23.1,57,-0.0838257,0.463436,9.67419
16658381,0.927845,0.320645,-0.0287621,14.4,24.9,55.65,-0.593965,0.492177,9.98794
16681203,1.21121,0.42291,0.0245011,14.85,24.75,56.1,-0.55804,1.23463,9.49936
