timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
37969291,-1.65968,0.0223706,0.558199,0.15,35.25,33.6,-0.474214,6.50008,12.7005
38073292,0.407996,0.671117,0.325971,-1.65,31.35,43.2,2.44053,5.36724,9.30674
38177292,0.486826,-0.185356,0.124636,-3.45,31.35,45.6,0.294587,4.57209,6.31296
38281291,1.16114,-0.203465,-0.0735032,-2.85,36.9,43.95,-2.34951,-0.141306,5.29268
38395291,0.109722,-0.580569,-0.0490022,-4.2,39.6,42.15,2.16749,2.95785,13.031
38499292,-0.0830906,-0.112918,0.00745685,-3.6,40.8,43.8,0.526904,2.10043,10.3126
38603292,0.00106526,-0.0681769,0.0351537,-4.2,39.6,43.65,1.33403,2.15312,9.96058
38707291,-0.0245011,0.0873517,-0.0255663,-4.8,39,43.35,1.1999,1.97589,9.68036
38811292,-0.00319579,0.0330232,-0.00426106,-4.2,40.35,43.2,1.16637,2.17468,9.9007
38915292,-0.0127832,0,0.0127832,-4.95,39.9,43.65,1.12566,2.13636,9.94381
39019291,-0.0255663,-0.0383495,0.0127832,-5.4,39.75,43.8,1.18553,2.02619,9.78334
39123292,-0.00958738,-0.0191748,0.0276969,-4.05,41.25,43.05,1.25739,1.98547,9.93902
39227292,-0.0319579,-0.0276969,0.0308927,-4.95,38.85,42.9,1.25739,1.67891,9.8049
39331291,-0.0490022,-0.0735032,-0.0170442,-5.1,39.75,44.1,1.42504,1.94955,10.0516
39435292,0.205596,0.0127832,-0.0298274,-6,41.1,44.7,1.24062,1.96871,9.951
39539293,0.874582,0.306796,-0.134223,-4.05,40.05,39.9,1.15919,2.17228,9.46481
39643293,1.43491,-0.672182,-0.791491,-4.5,44.7,34.5,1.06818,3.21172,13.3088
39747292,-0.11931,-0.566721,-0.791491,-1.05,41.7,35.25,2.39741,-1.81303,9.70191
39861291,-1.43491,0.00319579,-0.0798948,1.35,36.6,39,2.28964,0.826282,11.0192
39965291,-1.43065,0.15979,0.156594,6.15,27.45,43.35,1.74357,3.0273,9.00736
40069291,-2.8123,-2.15503,-0.720119,6.45,25.35,46.95,-1.32445,3.69312,3.78861
40173292,-1.77899,-1.84823,0.284426,6.3,20.7,50.25,-6.18634,7.8389,18.8677
40277291,0.247141,4.09275,0.86606,1.05,21,52.95,-2.05493,4.44276,9.65162
40381291,2.18592,0.573112,0.537959,0.15,24.6,54.3,-0.579595,0.426313,14.6979
40485293,-0.175769,-1.65009,-0.386691,0.3,28.8,51.9,2.77343,2.96024,7.67333
40589292,-0.076699,-0.446346,-0.00852211,-0.15,29.7,52.5,1.12566,2.02619,8.91874
40693292,0.0575243,0.149137,-0.04048,-0.75,29.7,54.3,0.548459,1.90165,10.1689
40797291,0.015979,0.256729,-0.0585895,-0.6,29.85,52.95,0.780776,2.10043,9.92225
40901291,-0.0585895,-0.0138484,0.00106526,-1.2,31.65,53.25,0.979563,2.04535,9.88393
41005293,-0.0117179,-0.0532632,0.02024,-0.6,30.3,52.95,0.984353,2.04295,9.91507
41109291,0.0213053,-0.0511327,0.0213053,-0.3,29.85,54.45,0.986748,1.97589,9.87196
41213291,-0.00745685,-0.0181095,0.0127832,-2.4,31.05,52.95,1.02267,2.21779,9.8025
41327291,0.0266316,-0.0394148,0.0213053,-2.55,30.15,53.25,1.14003,2.02858,9.80729
41431292,0.00958738,-0.00426106,0.015979,-1.35,29.55,53.4,1.25978,2.07888,9.95339
41535292,0.0553937,-0.00745685,0.00958738,-1.95,28.2,54.3,1.21667,2.23934,10.042
41639293,0.148072,-0.00745685,-0.0191748,-1.2,30.15,53.55,1.16877,1.99026,10.0707
41743293,1.2144,0.262055,-0.199204,-2.4,31.8,50.85,0.943638,1.78189,8.90198
41847293,1.24423,-0.678573,-0.653007,-0.45,36,46.5,3.85359,1.92081,13.1915
41951291,-0.792557,0.455933,0.123571,3.45,36.9,42.6,2.17947,0,11.9125
