timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
54892216,0.0596548,0.0511327,0.00639159,14.25,-0.3,24.75,-1.50886,1.34241,9.80685
54905379,0.00532632,0.0447411,0.0149137,14.4,-1.65,25.65,-1.66693,1.57233,9.735
54918672,0.0372843,-0.00852211,-0.00958738,13.35,0.15,25.65,-1.45138,1.3472,10.044
54941214,0.0117179,0.036219,0.0149137,14.4,-1.65,24.6,-1.41067,1.54599,9.735
54954378,-0.0149137,-0.00106526,0.0138484,14.85,-2.55,24.3,-1.67172,1.32085,9.82601
54977203,0.0117179,-0.0245011,0.015979,13.65,-0.9,26.25,-1.52802,1.61784,10.0248
54989377,-0.015979,-0.0330232,0.0181095,13.05,-0.3,24.75,-1.52802,1.45737,9.67033
55012216,-0.0330232,-0.0490022,0.00958738,13.65,-0.45,24.9,-1.64538,1.4909,9.8787
55025379,0.00745685,-0.052198,0.0255663,14.25,-2.1,27.15,-1.79626,1.3927,9.90505
55048203,-0.0287621,-0.0671117,0.0170442,13.65,-1.2,25.2,-1.51844,1.48132,9.7326
55060380,-0.0458064,-0.0798948,0.0117179,13.5,-1.8,25.8,-1.78189,1.39031,9.91942
55083210,0.00639159,-0.0500674,0.0127832,13.8,-0.6,24.3,-1.57113,1.40228,9.86433
55095374,-0.0223706,-0.0479369,-0.00106526,14.4,-2.4,26.7,-1.49928,1.41665,9.71584
55118203,-0.00639159,-0.0181095,0.00958738,13.95,-1.95,25.65,-1.63819,1.47892,9.98887
55130380,-0.00106526,-0.0276969,0.00532632,14.85,-1.8,25.05,-1.56395,1.39989,9.7326
55153203,-0.0106526,0.00426106,0.0117179,14.55,-2.1,25.05,-1.52802,1.44539,9.87631
55166374,0.00958738,0.00745685,0.00745685,13.65,-0.45,24.9,-1.62861,1.56036,9.81643
55189216,0.0319579,0.0511327,0.00745685,14.85,-2.55,25.35,-1.59269,1.37833,9.85236
55202379,0,0.0372843,0.00426106,13.8,-1.35,24.3,-1.71004,1.34959,9.7374
55215377,0.0117179,0.0383495,0.0106526,13.5,-1.35,25.8,-1.51844,1.46695,9.95534
55238203,0.0340885,0.0181095,-0.0330232,12.9,-1.95,24.15,-1.59029,1.64658,9.68231
55250382,-0.0308927,0.0809601,0.0106526,15,-1.65,25.2,-1.49928,1.33043,9.95055
55273203,0.0298274,0.0713727,0.0191748,14.25,-2.55,25.8,-1.79387,1.25379,9.82601
55286377,0.0138484,0.0383495,0.0149137,14.4,-2.7,25.65,-1.67891,1.41186,9.81164
55309216,0.015979,-0.00106526,0.015979,14.4,-0.45,24.15,-1.52084,1.4406,9.86673
55322379,-0.00958738,-0.00106526,0.0351537,14.85,-1.35,24.3,-1.35558,1.5412,9.89786
55345203,0.0266316,-0.0117179,0.0340885,14.55,-2.1,25.05,-1.52802,1.19392,9.76853
55357377,0.0170442,-0.0745685,0.0149137,13.95,-0.9,25.65,-1.74118,1.28014,9.82362
55380209,0.04048,-0.0809601,0.0617853,12.9,-0.9,24.6,-1.36995,1.67532,10.0128
55393382,0.0553937,-0.108657,0.0990696,14.55,-1.05,25.35,-1.37953,1.28493,9.93139
55416203,0.0788296,-0.0703075,0.104396,13.5,0,24.3,-1.47054,1.45018,9.7853
55428382,0.13955,-0.106526,0.0681769,15,-1.2,24.9,-1.56155,1.72082,9.86194
55451203,0.190682,-0.0607201,0.0617853,13.8,-2.1,25.05,-1.57113,1.69687,9.81643
55463378,0.199204,-0.0213053,0.052198,15.3,-1.05,25.8,-1.61664,1.3472,9.6895
55486216,0.254598,0.0138484,0.0490022,14.25,-1.05,25.8,-1.13763,1.67532,9.94097
55499378,0.350472,0.0468716,0.0607201,13.95,-1.2,25.65,-1.63819,1.33762,9.59848
55512376,0.434628,0.115049,0.0458064,15,-0.9,24.9,-1.26697,1.46934,9.70866
55535203,0.552872,0.193878,0.0553937,13.05,-1.35,24.75,-1.06818,1.60107,9.75656
